Province/State,Country/Region,Lat,Long,Time,Confirmados diarios,Muertos diarios,Recuperados diarios,Suma confirmados,Suma muertos,Suma recuperados,Porcentaje confirmados,Porcentaje muertos,Porcentaje recuperados
Heilongjiang,China,47.862,127.7615,2/1/20,21,0,,80,2,,35.59322033898305,0.0,0.0
Henan,China,33.882,113.614,2/1/20,70,0,,422,2,,19.886363636363637,0.0,0.0
Hong Kong,China,22.3,114.2,2/1/20,1,0,0.0,13,0,0.0,8.333333333333334,0.0,0.0
Hubei,China,30.9756,112.2707,2/1/20,1347,45,27.0,7153,249,168.0,23.20013778849466,22.058823529411764,19.148936170212767
Hunan,China,27.6104,111.7088,2/1/20,57,0,6.0,389,0,8.0,17.16867469879518,0.0,300.0
Inner Mongolia,China,44.0935,113.9448,2/1/20,3,0,0.0,23,0,1.0,15.0,0.0,0.0
Jiangsu,China,32.9711,119.455,2/1/20,34,0,1.0,202,0,6.0,20.238095238095237,0.0,20.0
Jiangxi,China,27.614,115.7221,2/1/20,46,0,2.0,286,0,9.0,19.166666666666668,0.0,28.571428571428573
Jilin,China,43.6661,126.1923,2/1/20,3,0,0.0,17,0,1.0,21.428571428571427,0.0,0.0
Liaoning,China,41.2956,122.6085,2/1/20,16,0,0.0,64,0,1.0,33.333333333333336,0.0,0.0
Macau,China,22.1667,113.55,2/1/20,0,0,0.0,7,0,0.0,0.0,0.0,0.0
Ningxia,China,37.2692,106.1655,2/1/20,5,0,0.0,26,0,0.0,23.80952380952381,0.0,0.0
Qinghai,China,35.7452,95.9956,2/1/20,1,0,0.0,9,0,0.0,12.5,0.0,0.0
Shaanxi,China,35.1917,108.8701,2/1/20,14,0,0.0,101,0,0.0,16.091954022988507,0.0,0.0
Shandong,China,36.3427,118.1498,2/1/20,22,0,1.0,206,0,3.0,11.956521739130435,0.0,50.0
Shanghai,China,31.202,121.4491,2/1/20,34,0,,169,1,,25.185185185185187,0.0,0.0
Shanxi,China,37.5777,112.2922,2/1/20,8,0,0.0,47,0,1.0,20.512820512820515,0.0,0.0
Sichuan,China,30.6171,102.7103,2/1/20,30,0,2.0,207,1,3.0,16.949152542372882,0.0,200.0
Tianjin,China,39.3054,117.323,2/1/20,9,0,0.0,41,0,0.0,28.125,0.0,0.0
Tibet,China,31.6927,88.0924,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,2/1/20,1,0,0.0,18,0,0.0,5.882352941176471,0.0,0.0
Yunnan,China,24.974,101.487,2/1/20,10,0,,93,0,,12.048192771084338,0.0,0.0
Zhejiang,China,29.1832,120.0934,2/1/20,61,0,7.0,599,0,21.0,11.338289962825279,0.0,50.0
,Colombia,4.5709,-74.2973,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Congo (Brazzaville),-4.0383,21.7587,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Congo (Kinshasa),-4.0383,21.7587,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Costa Rica,9.7489,-83.7534,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Cote d'Ivoire,7.54,-5.5471,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Croatia,45.1,15.2,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Diamond Princess,0.0,0.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Cuba,22.0,-80.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Cyprus,35.1264,33.4299,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Czechia,49.8175,15.473,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Faroe Islands,Denmark,61.8926,-6.9118,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Greenland,Denmark,71.7069,-42.6043,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Denmark,56.2639,9.5018,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Djibouti,11.8251,42.5903,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Dominican Republic,18.7357,-70.1627,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Ecuador,-1.8312,-78.1834,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Egypt,26.0,30.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,El Salvador,13.7942,-88.8965,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Equatorial Guinea,1.5,10.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Eritrea,15.1794,39.7823,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Estonia,58.5953,25.0136,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Eswatini,-26.5225,31.4659,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Ethiopia,9.145,40.4897,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Fiji,-17.7134,178.065,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Finland,64.0,26.0,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
French Guiana,France,3.9339,-53.1258,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
French Polynesia,France,-17.6797,149.4068,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Guadeloupe,France,16.25,-61.5833,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Mayotte,France,-12.8275,45.1662,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
New Caledonia,France,-20.9043,165.618,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Reunion,France,-21.1351,55.2471,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Saint Barthelemy,France,17.9,-62.8333,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
St Martin,France,18.0708,-63.0501,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Martinique,France,14.6415,-61.0242,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,France,46.2276,2.2137,2/1/20,1,0,0.0,6,0,0.0,20.0,0.0,0.0
,Gabon,-0.8037,11.6094,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Gambia,13.4432,-15.3101,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Georgia,42.3154,43.3569,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Germany,51.0,9.0,2/1/20,3,0,0.0,8,0,0.0,60.0,0.0,0.0
,Ghana,7.9465,-1.0232,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Greece,39.0742,21.8243,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Guatemala,15.7835,-90.2308,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Guinea,9.9456,-9.6966,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Guyana,5.0,-58.75,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Haiti,18.9712,-72.2852,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Holy See,41.9029,12.4534,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Honduras,15.2,-86.2419,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Hungary,47.1625,19.5033,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Iceland,64.9631,-19.0208,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,India,21.0,78.0,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
,Indonesia,-0.7893,113.9213,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Iran,32.0,53.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Iraq,33.0,44.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Ireland,53.1424,-7.6921,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Israel,31.0,35.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Italy,43.0,12.0,2/1/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
,Jamaica,18.1096,-77.2975,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Japan,36.0,138.0,2/1/20,5,0,0.0,20,0,1.0,33.333333333333336,0.0,0.0
,Jordan,31.24,36.51,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Kazakhstan,48.0196,66.9237,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Kenya,-0.0236,37.9062,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,"Korea, South",36.0,128.0,2/1/20,1,0,0.0,12,0,0.0,9.090909090909092,0.0,0.0
,Kuwait,29.5,47.75,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Kyrgyzstan,41.2044,74.7661,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Latvia,56.8796,24.6032,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Lebanon,33.8547,35.8623,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Liberia,6.4281,-9.4295,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Liechtenstein,47.14,9.55,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Lithuania,55.1694,23.8813,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Luxembourg,49.8153,6.1296,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Madagascar,-18.7669,46.8691,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Malaysia,2.5,112.5,2/1/20,0,0,0.0,8,0,0.0,0.0,0.0,0.0
,Maldives,3.2028,73.2207,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Malta,35.9375,14.3754,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Mauritania,21.0079,10.9408,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Mauritius,-20.2,57.5,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Mexico,23.6345,-102.5528,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Moldova,47.4116,28.3699,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Monaco,43.7333,7.4167,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Mongolia,46.8625,103.8467,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Montenegro,42.5,19.3,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Morocco,31.7917,-7.0926,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Namibia,-22.9576,18.4904,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Nepal,28.1667,84.25,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
Aruba,Netherlands,12.5186,-70.0358,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Curacao,Netherlands,12.1696,-68.99,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Sint Maarten,Netherlands,18.0425,-63.0548,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Netherlands,52.1326,5.2913,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,New Zealand,-40.9006,174.886,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Nicaragua,12.8654,-85.2072,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Niger,17.6078,8.0817,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Nigeria,9.082,8.6753,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,North Macedonia,41.6086,21.7453,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Norway,60.472,8.4689,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Oman,21.0,57.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Pakistan,30.3753,69.3451,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Panama,8.538,-80.7821,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Papua New Guinea,-6.315,143.9555,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Paraguay,-23.4425,-58.4438,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Peru,-9.19,-75.0152,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Philippines,13.0,122.0,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
,Poland,51.9194,19.1451,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Portugal,39.3999,-8.2245,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Qatar,25.3548,51.1839,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Romania,45.9432,24.9668,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Russia,60.0,90.0,2/1/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
,Rwanda,-1.9403,29.8739,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Saint Lucia,13.9094,-60.9789,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,San Marino,43.9424,12.4578,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Saudi Arabia,24.0,45.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Senegal,14.4974,-14.4524,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Serbia,44.0165,21.0059,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Seychelles,-4.6796,55.492,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Singapore,1.2833,103.8333,2/1/20,3,0,0.0,16,0,0.0,23.076923076923077,0.0,0.0
,Slovakia,48.669,19.699,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Slovenia,46.1512,14.9955,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Somalia,5.1521,46.1996,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,South Africa,-30.5595,22.9375,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Spain,40.0,-4.0,2/1/20,1,0,0.0,1,0,0.0,0.0,0.0,0.0
,Sri Lanka,7.0,81.0,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
,Sudan,12.8628,30.2176,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Suriname,3.9193,-56.0278,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Sweden,63.0,16.0,2/1/20,0,0,0.0,1,0,0.0,0.0,0.0,0.0
,Switzerland,46.8182,8.2275,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Taiwan*,23.7,121.0,2/1/20,0,0,0.0,10,0,0.0,0.0,0.0,0.0
,Tanzania,-6.369,34.8888,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Thailand,15.0,101.0,2/1/20,0,0,0.0,19,0,5.0,0.0,0.0,0.0
,Togo,8.6195,0.8248,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Trinidad and Tobago,10.6918,-61.2225,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Tunisia,34.0,9.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Turkey,38.9637,35.2433,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Uganda,1.0,32.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Ukraine,48.3794,31.1656,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,United Arab Emirates,24.0,54.0,2/1/20,0,0,0.0,4,0,0.0,0.0,0.0,0.0
Bermuda,United Kingdom,32.3078,-64.7505,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Montserrat,United Kingdom,16.7425,-62.1874,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,United Kingdom,55.3781,-3.4360000000000004,2/1/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
,Uruguay,-32.5228,-55.7658,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,US,37.0902,-95.7129,2/1/20,1,0,0.0,8,0,0.0,14.285714285714286,0.0,0.0
,Uzbekistan,41.3775,64.5853,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Venezuela,6.4238,-66.5897,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Vietnam,16.0,108.0,2/1/20,4,0,1.0,6,0,1.0,200.0,0.0,0.0
,Zambia,-15.4167,28.2833,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Zimbabwe,-20.0,30.0,2/1/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
Diamond Princess,Canada,0.0,0.0,2/1/20,0,0,,0,0,,0.0,0.0,0.0
